ID,Vehicles
20170831154,15
20170831161,144
20170831162,53
20170831163,72
20170831164,15
20170831171,149
20170831172,54
20170831173,72
20170831174,15
20170831181,155
20170831182,55
20170831183,75
20170831184,14
20170831191,158
20170831192,56
20170831193,76
20170831194,13
20170831201,148
20170831202,56
20170831203,76
20170831204,13
20170831211,145
20170831212,55
20170831213,76
20170831214,14
20170831221,140
20170831222,54
20170831223,70
20170831224,14
20170831231,132
20170831232,52
20170831233,67
20170831234,12
20170901001,118
20170901002,49
20170901003,61
20170901004,9
20170901011,106
20170901012,46
20170901013,52
20170901014,6
20170901021,93
20170901022,42
20170901023,59
20170901024,2
20170901031,82
20170901032,37
20170901033,58
20170901034,0
20170901041,75
20170901042,33
20170901043,57
20170901044,0
20170901051,72
20170901052,31
20170901053,56
20170901054,0
20170901061,73
20170901062,31
20170901063,57
20170901064,0
20170901071,78
20170901072,32
20170901073,59
20170901074,0
20170901081,89
20170901082,35
20170901083,61
20170901084,2
20170901091,104
20170901092,38
20170901093,65
20170901094,5
20170901101,121
20170901102,41
20170901103,68
20170901104,9
20170901111,133
20170901112,45
20170901113,71
20170901114,12
20170901121,137
20170901122,47
20170901123,71
20170901124,13
20170901131,129
20170901132,48
20170901133,70
20170901134,13
20170901141,141
20170901142,50
20170901143,70
20170901144,13
20170901151,136
20170901152,50
20170901153,69
20170901154,12
20170901161,134
20170901162,49
20170901163,70
20170901164,12
20170901171,138
20170901172,49
20170901173,70
20170901174,12
20170901181,145
20170901182,50
20170901183,74
20170901184,11
20170901191,146
20170901192,51
20170901193,76
20170901194,11
20170901201,135
20170901202,51
20170901203,77
20170901204,11
20170901211,131
20170901212,49
20170901213,75
20170901214,12
20170901221,126
20170901222,47
20170901223,69
20170901224,11
20170901231,117
20170901232,45
20170901233,66
20170901234,9
20170902001,103
20170902002,42
20170902003,75
20170902004,6
20170902011,89
20170902012,39
20170902013,69
20170902014,3
20170902021,75
20170902022,34
20170902023,75
20170902024,-1
20170902031,63
20170902032,29
20170902033,74
20170902034,-2
20170902041,55
20170902042,25
20170902043,73
20170902044,-3
20170902051,51
20170902052,22
20170902053,73
20170902054,-3
20170902061,52
20170902062,21
20170902063,74
20170902064,-3
20170902071,56
20170902072,22
20170902073,75
20170902074,-2
20170902081,65
20170902082,24
20170902083,78
20170902084,0
20170902091,79
20170902092,27
20170902093,82
20170902094,3
20170902101,94
20170902102,29
20170902103,85
20170902104,7
20170902111,105
20170902112,33
20170902113,87
20170902114,9
20170902121,109
20170902122,35
20170902123,88
20170902124,10
20170902131,102
20170902132,36
20170902133,87
20170902134,10
20170902141,112
20170902142,37
20170902143,87
20170902144,10
20170902151,108
20170902152,37
20170902153,86
20170902154,9
20170902161,105
20170902162,36
20170902163,87
20170902164,9
20170902171,109
20170902172,36
20170902173,87
20170902174,9
20170902181,115
20170902182,37
20170902183,91
20170902184,8
20170902191,117
20170902192,38
20170902193,94
20170902194,7
20170902201,107
20170902202,38
20170902203,95
20170902204,7
20170902211,103
20170902212,37
20170902213,92
20170902214,8
20170902221,98
20170902222,35
20170902223,85
20170902224,7
20170902231,90
20170902232,33
20170902233,82
20170902234,6
20170903001,76
20170903002,31
20170903003,73
20170903004,2
20170903011,63
20170903012,28
20170903013,68
20170903014,-1
20170903021,50
20170903022,24
20170903023,73
20170903024,-5
20170903031,39
20170903032,20
20170903033,72
20170903034,-7
20170903041,32
20170903042,16
20170903043,71
20170903044,-7
20170903051,30
20170903052,14
20170903053,71
20170903054,-7
20170903061,32
20170903062,14
20170903063,72
20170903064,-8
20170903071,38
20170903072,15
20170903073,73
20170903074,-7
20170903081,49
20170903082,18
20170903083,76
20170903084,-5
20170903091,65
20170903092,21
20170903093,79
20170903094,-2
20170903101,82
20170903102,24
20170903103,83
20170903104,2
20170903111,96
20170903112,29
20170903113,85
20170903114,5
20170903121,101
20170903122,32
20170903123,85
20170903124,6
20170903131,97
20170903132,34
20170903133,85
20170903134,6
20170903141,109
20170903142,36
20170903143,84
20170903144,5
20170903151,108
20170903152,36
20170903153,84
20170903154,5
20170903161,108
20170903162,36
20170903163,84
20170903164,5
20170903171,115
20170903172,38
20170903173,85
20170903174,5
20170903181,123
20170903182,40
20170903183,88
20170903184,4
20170903191,127
20170903192,42
20170903193,91
20170903194,4
20170903201,120
20170903202,43
20170903203,92
20170903204,4
20170903211,119
20170903212,42
20170903213,91
20170903214,5
20170903221,116
20170903222,41
20170903223,83
20170903224,5
20170903231,111
20170903232,40
20170903233,80
20170903234,3
20170904001,98
20170904002,39
20170904003,60
20170904004,0
20170904011,87
20170904012,37
20170904013,51
20170904014,-4
20170904021,77
20170904022,33
20170904023,58
20170904024,-7
20170904031,68
20170904032,30
20170904033,57
20170904034,-8
20170904041,63
20170904042,27
20170904043,56
20170904044,-9
20170904051,63
20170904052,25
20170904053,56
20170904054,-9
20170904061,66
20170904062,26
20170904063,57
20170904064,-8
20170904071,74
20170904072,29
20170904073,58
20170904074,-7
20170904081,87
20170904082,32
20170904083,61
20170904084,-5
20170904091,105
20170904092,36
20170904093,65
20170904094,-1
20170904101,126
20170904102,40
20170904103,68
20170904104,3
20170904111,140
20170904112,45
20170904113,71
20170904114,6
20170904121,146
20170904122,48
20170904123,71
20170904124,7
20170904131,139
20170904132,50
20170904133,71
20170904134,7
20170904141,153
20170904142,53
20170904143,71
20170904144,7
20170904151,150
20170904152,53
20170904153,70
20170904154,7
20170904161,150
20170904162,53
20170904163,71
20170904164,7
20170904171,157
20170904172,54
20170904173,70
20170904174,7
20170904181,167
20170904182,56
20170904183,73
20170904184,6
20170904191,170
20170904192,58
20170904193,74
20170904194,6
20170904201,155
20170904202,58
20170904203,74
20170904204,6
20170904211,152
20170904212,58
20170904213,75
20170904214,7
20170904221,148
20170904222,56
20170904223,69
20170904224,7
20170904231,141
20170904232,55
20170904233,67
20170904234,5
20170905001,129
20170905002,52
20170905003,61
20170905004,1
20170905011,117
20170905012,49
20170905013,53
20170905014,-2
20170905021,104
20170905022,45
20170905023,60
20170905024,-6
20170905031,94
20170905032,41
20170905033,58
20170905034,-7
20170905041,87
20170905042,37
20170905043,57
20170905044,-8
20170905051,84
20170905052,35
20170905053,57
20170905054,-8
20170905061,86
20170905062,35
20170905063,58
20170905064,-8
20170905071,92
20170905072,37
20170905073,59
20170905074,-7
20170905081,102
20170905082,40
20170905083,62
20170905084,-5
20170905091,118
20170905092,43
20170905093,66
20170905094,-2
20170905101,135
20170905102,46
20170905103,69
20170905104,2
20170905111,148
20170905112,51
20170905113,71
20170905114,5
20170905121,152
20170905122,53
20170905123,72
20170905124,6
20170905131,144
20170905132,54
20170905133,71
20170905134,6
20170905141,157
20170905142,57
20170905143,71
20170905144,6
20170905151,153
20170905152,57
20170905153,70
20170905154,5
20170905161,151
20170905162,56
20170905163,70
20170905164,5
20170905171,156
20170905172,57
20170905173,70
20170905174,5
20170905181,162
20170905182,58
20170905183,72
20170905184,4
20170905191,165
20170905192,59
20170905193,73
20170905194,3
20170905201,155
20170905202,60
20170905203,73
20170905204,3
20170905211,151
20170905212,58
20170905213,74
20170905214,4
20170905221,147
20170905222,57
20170905223,68
20170905224,4
20170905231,139
20170905232,55
20170905233,66
20170905234,2
20170906001,125
20170906002,52
20170906003,60
20170906004,-2
20170906011,112
20170906012,49
20170906013,51
20170906014,-5
20170906021,99
20170906022,45
20170906023,59
20170906024,-9
20170906031,89
20170906032,40
20170906033,57
20170906034,-11
20170906041,82
20170906042,37
20170906043,56
20170906044,-11
20170906051,79
20170906052,34
20170906053,56
20170906054,-11
20170906061,81
20170906062,34
20170906063,57
20170906064,-11
20170906071,87
20170906072,36
20170906073,58
20170906074,-10
20170906081,98
20170906082,39
20170906083,61
20170906084,-8
20170906091,113
20170906092,42
20170906093,65
20170906094,-5
20170906101,131
20170906102,45
20170906103,68
20170906104,-1
20170906111,144
20170906112,50
20170906113,70
20170906114,2
20170906121,149
20170906122,53
20170906123,71
20170906124,4
20170906131,142
20170906132,53
20170906133,71
20170906134,3
20170906141,155
20170906142,56
20170906143,70
20170906144,3
20170906151,151
20170906152,56
20170906153,70
20170906154,3
20170906161,150
20170906162,55
20170906163,70
20170906164,3
20170906171,155
20170906172,56
20170906173,70
20170906174,2
20170906181,162
20170906182,58
20170906183,72
20170906184,2
20170906191,165
20170906192,59
20170906193,73
20170906194,2
20170906201,156
20170906202,59
20170906203,74
20170906204,2
20170906211,153
20170906212,58
20170906213,74
20170906214,3
20170906221,148
20170906222,56
20170906223,69
20170906224,2
20170906231,141
20170906232,55
20170906233,66
20170906234,1
20170907001,127
20170907002,52
20170907003,61
20170907004,-3
20170907011,114
20170907012,48
20170907013,53
20170907014,-7
20170907021,102
20170907022,44
20170907023,60
20170907024,-10
20170907031,91
20170907032,40
20170907033,59
20170907034,-12
20170907041,84
20170907042,36
20170907043,58
20170907044,-12
20170907051,82
20170907052,34
20170907053,58
20170907054,-12
20170907061,84
20170907062,34
20170907063,59
20170907064,-12
20170907071,90
20170907072,36
20170907073,60
20170907074,-11
20170907081,100
20170907082,38
20170907083,63
20170907084,-9
20170907091,116
20170907092,41
20170907093,67
20170907094,-6
20170907101,134
20170907102,45
20170907103,70
20170907104,-2
20170907111,147
20170907112,49
20170907113,73
20170907114,1
20170907121,151
20170907122,52
20170907123,73
20170907124,2
20170907131,144
20170907132,53
20170907133,73
20170907134,2
20170907141,157
20170907142,55
20170907143,72
20170907144,2
20170907151,153
20170907152,55
20170907153,72
20170907154,1
20170907161,151
20170907162,55
20170907163,72
20170907164,1
20170907171,156
20170907172,55
20170907173,72
20170907174,1
20170907181,163
20170907182,57
20170907183,75
20170907184,0
20170907191,165
20170907192,58
20170907193,76
20170907194,-1
20170907201,156
20170907202,58
20170907203,76
20170907204,-1
20170907211,152
20170907212,57
20170907213,76
20170907214,0
20170907221,148
20170907222,55
20170907223,70
20170907224,-1
20170907231,140
20170907232,53
20170907233,67
20170907234,-2
20170908001,126
20170908002,51
20170908003,61
20170908004,-5
20170908011,113
20170908012,47
20170908013,53
20170908014,-9
20170908021,100
20170908022,43
20170908023,59
20170908024,-13
20170908031,89
20170908032,39
20170908033,58
20170908034,-14
20170908041,81
20170908042,34
20170908043,57
20170908044,-15
20170908051,78
20170908052,32
20170908053,57
20170908054,-15
20170908061,80
20170908062,32
20170908063,57
20170908064,-15
20170908071,85
20170908072,33
20170908073,59
20170908074,-14
20170908081,96
20170908082,36
20170908083,61
20170908084,-13
20170908091,111
20170908092,39
20170908093,65
20170908094,-9
20170908101,128
20170908102,42
20170908103,68
20170908104,-5
20170908111,141
20170908112,46
20170908113,71
20170908114,-2
20170908121,145
20170908122,49
20170908123,71
20170908124,-1
20170908131,137
20170908132,49
20170908133,70
20170908134,-1
20170908141,149
20170908142,51
20170908143,70
20170908144,-2
20170908151,144
20170908152,51
20170908153,69
20170908154,-2
20170908161,142
20170908162,50
20170908163,70
20170908164,-2
20170908171,146
20170908172,51
20170908173,70
20170908174,-2
20170908181,153
20170908182,52
20170908183,74
20170908184,-3
20170908191,154
20170908192,52
20170908193,76
20170908194,-3
20170908201,144
20170908202,52
20170908203,77
20170908204,-3
20170908211,139
20170908212,50
20170908213,75
20170908214,-3
20170908221,134
20170908222,48
20170908223,69
20170908224,-3
20170908231,125
20170908232,46
20170908233,66
20170908234,-5
20170909001,110
20170909002,43
20170909003,75
20170909004,-8
20170909011,96
20170909012,40
20170909013,69
20170909014,-12
20170909021,82
20170909022,35
20170909023,75
20170909024,-16
20170909031,70
20170909032,30
20170909033,74
20170909034,-17
20170909041,62
20170909042,26
20170909043,73
20170909044,-18
20170909051,58
20170909052,23
20170909053,73
20170909054,-18
20170909061,58
20170909062,22
20170909063,74
20170909064,-18
20170909071,63
20170909072,23
20170909073,75
20170909074,-17
20170909081,72
20170909082,25
20170909083,78
20170909084,-15
20170909091,87
20170909092,28
20170909093,82
20170909094,-12
20170909101,102
20170909102,31
20170909103,85
20170909104,-8
20170909111,113
20170909112,34
20170909113,87
20170909114,-5
20170909121,117
20170909122,36
20170909123,88
20170909124,-4
20170909131,110
20170909132,37
20170909133,87
20170909134,-4
20170909141,119
20170909142,39
20170909143,87
20170909144,-4
20170909151,116
20170909152,38
20170909153,86
20170909154,-5
20170909161,113
20170909162,37
20170909163,86
20170909164,-5
20170909171,117
20170909172,38
20170909173,87
20170909174,-6
20170909181,123
20170909182,39
20170909183,90
20170909184,-6
20170909191,125
20170909192,40
20170909193,94
20170909194,-7
20170909201,115
20170909202,39
20170909203,94
20170909204,-7
20170909211,111
20170909212,38
20170909213,92
20170909214,-6
20170909221,106
20170909222,36
20170909223,85
20170909224,-7
20170909231,98
20170909232,34
20170909233,82
20170909234,-9
20170910001,83
20170910002,32
20170910003,73
20170910004,-12
20170910011,70
20170910012,29
20170910013,68
20170910014,-16
20170910021,57
20170910022,25
20170910023,73
20170910024,-20
20170910031,46
20170910032,20
20170910033,72
20170910034,-21
20170910041,39
20170910042,16
20170910043,71
20170910044,-22
20170910051,37
20170910052,14
20170910053,71
20170910054,-22
20170910061,39
20170910062,14
20170910063,71
20170910064,-22
20170910071,45
20170910072,16
20170910073,73
20170910074,-21
20170910081,56
20170910082,19
20170910083,75
20170910084,-20
20170910091,73
20170910092,22
20170910093,79
20170910094,-16
20170910101,90
20170910102,25
20170910103,82
20170910104,-12
20170910111,104
20170910112,30
20170910113,85
20170910114,-9
20170910121,110
20170910122,33
20170910123,85
20170910124,-8
20170910131,106
20170910132,35
20170910133,84
20170910134,-8
20170910141,117
20170910142,37
20170910143,84
20170910144,-8
20170910151,116
20170910152,38
20170910153,83
20170910154,-9
20170910161,116
20170910162,38
20170910163,83
20170910164,-9
20170910171,123
20170910172,39
20170910173,84
20170910174,-9
20170910181,132
20170910182,41
20170910183,87
20170910184,-10
20170910191,136
20170910192,43
20170910193,91
20170910194,-10
20170910201,128
20170910202,44
20170910203,91
20170910204,-9
20170910211,127
20170910212,44
20170910213,90
20170910214,-9
20170910221,125
20170910222,43
20170910223,82
20170910224,-9
20170910231,119
20170910232,42
20170910233,80
20170910234,-10
20170911001,106
20170911002,40
20170911003,59
20170911004,-14
20170911011,96
20170911012,38
20170911013,51
20170911014,-18
20170911021,85
20170911022,35
20170911023,58
20170911024,-21
20170911031,76
20170911032,31
20170911033,56
20170911034,-22
20170911041,71
20170911042,28
20170911043,56
20170911044,-23
20170911051,70
20170911052,26
20170911053,55
20170911054,-22
20170911061,74
20170911062,27
20170911063,56
20170911064,-22
20170911071,82
20170911072,30
20170911073,58
20170911074,-21
20170911081,95
20170911082,33
20170911083,60
20170911084,-19
20170911091,114
20170911092,37
20170911093,64
20170911094,-15
20170911101,135
20170911102,41
20170911103,68
20170911104,-11
20170911111,149
20170911112,46
20170911113,70
20170911114,-7
20170911121,155
20170911122,50
20170911123,71
20170911124,-6
20170911131,148
20170911132,51
20170911133,70
20170911134,-6
20170911141,162
20170911142,54
20170911143,70
20170911144,-6
20170911151,159
20170911152,55
20170911153,70
20170911154,-6
20170911161,159
20170911162,55
20170911163,70
20170911164,-6
20170911171,166
20170911172,56
20170911173,70
20170911174,-6
20170911181,176
20170911182,58
20170911183,72
20170911184,-7
20170911191,179
20170911192,60
20170911193,73
20170911194,-7
20170911201,164
20170911202,60
20170911203,73
20170911204,-6
20170911211,162
20170911212,59
20170911213,74
20170911214,-5
20170911221,158
20170911222,58
20170911223,69
20170911224,-6
20170911231,150
20170911232,56
20170911233,66
20170911234,-7
20170912001,138
20170912002,54
20170912003,60
20170912004,-11
20170912011,126
20170912012,51
20170912013,52
20170912014,-15
20170912021,113
20170912022,47
20170912023,59
20170912024,-18
20170912031,102
20170912032,42
20170912033,58
20170912034,-20
20170912041,95
20170912042,38
20170912043,57
20170912044,-20
20170912051,93
20170912052,36
20170912053,56
20170912054,-20
20170912061,94
20170912062,37
20170912063,57
20170912064,-20
20170912071,100
20170912072,38
20170912073,58
20170912074,-20
20170912081,111
20170912082,41
20170912083,61
20170912084,-17
20170912091,127
20170912092,44
20170912093,65
20170912094,-14
20170912101,144
20170912102,48
20170912103,68
20170912104,-10
20170912111,157
20170912112,52
20170912113,70
20170912114,-7
20170912121,161
20170912122,55
20170912123,71
20170912124,-5
20170912131,154
20170912132,56
20170912133,70
20170912134,-6
20170912141,166
20170912142,58
20170912143,70
20170912144,-6
20170912151,162
20170912152,59
20170912153,69
20170912154,-6
20170912161,160
20170912162,58
20170912163,69
20170912164,-7
20170912171,165
20170912172,59
20170912173,69
20170912174,-7
20170912181,172
20170912182,60
20170912183,71
20170912184,-8
20170912191,174
20170912192,61
20170912193,72
20170912194,-8
20170912201,164
20170912202,61
20170912203,72
20170912204,-8
20170912211,161
20170912212,60
20170912213,73
20170912214,-7
20170912221,156
20170912222,59
20170912223,67
20170912224,-8
20170912231,148
20170912232,57
20170912233,65
20170912234,-9
20170913001,134
20170913002,54
20170913003,59
20170913004,-13
20170913011,121
20170913012,51
20170913013,50
20170913014,-17
20170913021,108
20170913022,46
20170913023,58
20170913024,-21
20170913031,97
20170913032,42
20170913033,56
20170913034,-22
20170913041,90
20170913042,38
20170913043,55
20170913044,-23
20170913051,87
20170913052,36
20170913053,55
20170913054,-23
20170913061,89
20170913062,36
20170913063,56
20170913064,-23
20170913071,95
20170913072,37
20170913073,57
20170913074,-22
20170913081,106
20170913082,40
20170913083,60
20170913084,-19
20170913091,122
20170913092,43
20170913093,64
20170913094,-16
20170913101,141
20170913102,47
20170913103,67
20170913104,-12
20170913111,154
20170913112,51
20170913113,69
20170913114,-8
20170913121,158
20170913122,54
20170913123,70
20170913124,-7
20170913131,151
20170913132,55
20170913133,70
20170913134,-7
20170913141,164
20170913142,58
20170913143,69
20170913144,-7
20170913151,160
20170913152,58
20170913153,69
20170913154,-7
20170913161,159
20170913162,57
20170913163,69
20170913164,-7
20170913171,165
20170913172,58
20170913173,69
20170913174,-8
20170913181,172
20170913182,60
20170913183,71
20170913184,-8
20170913191,175
20170913192,61
20170913193,72
20170913194,-8
20170913201,165
20170913202,61
20170913203,72
20170913204,-8
20170913211,162
20170913212,60
20170913213,73
20170913214,-7
20170913221,158
20170913222,58
20170913223,68
20170913224,-7
20170913231,150
20170913232,56
20170913233,65
20170913234,-9
20170914001,136
20170914002,53
20170914003,60
20170914004,-13
20170914011,123
20170914012,50
20170914013,52
20170914014,-16
20170914021,111
20170914022,46
20170914023,59
20170914024,-20
20170914031,100
20170914032,42
20170914033,58
20170914034,-21
20170914041,93
20170914042,37
20170914043,57
20170914044,-22
20170914051,90
20170914052,35
20170914053,57
20170914054,-22
20170914061,92
20170914062,35
20170914063,58
20170914064,-22
20170914071,98
20170914072,37
20170914073,59
20170914074,-21
20170914081,109
20170914082,40
20170914083,62
20170914084,-19
20170914091,125
20170914092,43
20170914093,66
20170914094,-15
20170914101,143
20170914102,46
20170914103,69
20170914104,-11
20170914111,156
20170914112,51
20170914113,71
20170914114,-8
20170914121,161
20170914122,54
20170914123,72
20170914124,-6
20170914131,154
20170914132,55
20170914133,72
20170914134,-6
20170914141,166
20170914142,57
20170914143,71
20170914144,-7
20170914151,162
20170914152,57
20170914153,71
20170914154,-7
20170914161,161
20170914162,56
20170914163,71
20170914164,-7
20170914171,166
20170914172,57
20170914173,71
20170914174,-8
20170914181,173
20170914182,59
20170914183,74
20170914184,-8
20170914191,175
20170914192,60
20170914193,75
20170914194,-9
20170914201,165
20170914202,60
20170914203,75
20170914204,-9
20170914211,162
20170914212,59
20170914213,75
20170914214,-8
20170914221,157
20170914222,57
20170914223,69
20170914224,-8
20170914231,149
20170914232,55
20170914233,66
20170914234,-10
20170915001,135
20170915002,52
20170915003,60
20170915004,-13
20170915011,122
20170915012,49
20170915013,51
20170915014,-17
20170915021,108
20170915022,45
20170915023,58
20170915024,-21
20170915031,97
20170915032,40
20170915033,57
20170915034,-22
20170915041,90
20170915042,36
20170915043,56
20170915044,-23
20170915051,87
20170915052,34
20170915053,55
20170915054,-23
20170915061,88
20170915062,33
20170915063,56
20170915064,-23
20170915071,94
20170915072,35
20170915073,58
20170915074,-22
20170915081,104
20170915082,37
20170915083,60
20170915084,-20
20170915091,120
20170915092,40
20170915093,64
20170915094,-16
20170915101,138
20170915102,44
20170915103,67
20170915104,-12
20170915111,150
20170915112,48
20170915113,70
20170915114,-9
20170915121,154
20170915122,51
20170915123,70
20170915124,-8
20170915131,146
20170915132,51
20170915133,69
20170915134,-8
20170915141,158
20170915142,53
20170915143,69
20170915144,-8
20170915151,153
20170915152,53
20170915153,68
20170915154,-8
20170915161,151
20170915162,52
20170915163,68
20170915164,-8
20170915171,156
20170915172,53
20170915173,69
20170915174,-9
20170915181,162
20170915182,54
20170915183,72
20170915184,-9
20170915191,163
20170915192,54
20170915193,75
20170915194,-10
20170915201,153
20170915202,54
20170915203,75
20170915204,-9
20170915211,149
20170915212,52
20170915213,74
20170915214,-9
20170915221,143
20170915222,50
20170915223,68
20170915224,-9
20170915231,134
20170915232,48
20170915233,65
20170915234,-11
20170916001,119
20170916002,45
20170916003,73
20170916004,-14
20170916011,105
20170916012,42
20170916013,67
20170916014,-18
20170916021,90
20170916022,37
20170916023,74
20170916024,-21
20170916031,78
20170916032,32
20170916033,73
20170916034,-23
20170916041,70
20170916042,27
20170916043,72
20170916044,-23
20170916051,66
20170916052,24
20170916053,72
20170916054,-24
20170916061,66
20170916062,24
20170916063,72
20170916064,-23
20170916071,71
20170916072,25
20170916073,74
20170916074,-23
20170916081,80
20170916082,27
20170916083,76
20170916084,-21
20170916091,95
20170916092,29
20170916093,80
20170916094,-17
20170916101,110
20170916102,32
20170916103,84
20170916104,-13
20170916111,122
20170916112,36
20170916113,86
20170916114,-9
20170916121,125
20170916122,38
20170916123,86
20170916124,-8
20170916131,119
20170916132,39
20170916133,86
20170916134,-8
20170916141,128
20170916142,41
20170916143,85
20170916144,-9
20170916151,124
20170916152,40
20170916153,85
20170916154,-9
20170916161,122
20170916162,39
20170916163,85
20170916164,-9
20170916171,126
20170916172,40
20170916173,86
20170916174,-10
20170916181,132
20170916182,41
20170916183,89
20170916184,-10
20170916191,133
20170916192,41
20170916193,93
20170916194,-11
20170916201,123
20170916202,41
20170916203,93
20170916204,-11
20170916211,119
20170916212,40
20170916213,90
20170916214,-10
20170916221,114
20170916222,38
20170916223,84
20170916224,-10
20170916231,106
20170916232,36
20170916233,81
20170916234,-12
20170917001,91
20170917002,34
20170917003,71
20170917004,-16
20170917011,78
20170917012,31
20170917013,67
20170917014,-20
20170917021,65
20170917022,26
20170917023,72
20170917024,-23
20170917031,54
20170917032,22
20170917033,71
20170917034,-25
20170917041,46
20170917042,18
20170917043,70
20170917044,-26
20170917051,44
20170917052,16
20170917053,69
20170917054,-26
20170917061,46
20170917062,16
20170917063,70
20170917064,-26
20170917071,52
20170917072,18
20170917073,72
20170917074,-25
20170917081,63
20170917082,21
20170917083,74
20170917084,-23
20170917091,80
20170917092,24
20170917093,78
20170917094,-19
20170917101,98
20170917102,27
20170917103,81
20170917104,-15
20170917111,112
20170917112,32
20170917113,83
20170917114,-11
20170917121,118
20170917122,35
20170917123,84
20170917124,-10
20170917131,114
20170917132,37
20170917133,83
20170917134,-10
20170917141,126
20170917142,39
20170917143,82
20170917144,-10
20170917151,124
20170917152,40
20170917153,82
20170917154,-10
20170917161,124
20170917162,40
20170917163,82
20170917164,-10
20170917171,131
20170917172,41
20170917173,83
20170917174,-11
20170917181,140
20170917182,43
20170917183,86
20170917184,-11
20170917191,144
20170917192,45
20170917193,90
20170917194,-11
20170917201,137
20170917202,46
20170917203,90
20170917204,-11
20170917211,135
20170917212,46
20170917213,89
20170917214,-10
20170917221,133
20170917222,45
20170917223,81
20170917224,-10
20170917231,127
20170917232,44
20170917233,79
20170917234,-12
20170918001,114
20170918002,42
20170918003,58
20170918004,-15
20170918011,103
20170918012,40
20170918013,50
20170918014,-19
20170918021,92
20170918022,37
20170918023,57
20170918024,-22
20170918031,84
20170918032,33
20170918033,55
20170918034,-23
20170918041,78
20170918042,30
20170918043,54
20170918044,-24
20170918051,78
20170918052,28
20170918053,54
20170918054,-23
20170918061,81
20170918062,29
20170918063,55
20170918064,-23
20170918071,90
20170918072,32
20170918073,57
20170918074,-22
20170918081,103
20170918082,35
20170918083,59
20170918084,-19
20170918091,122
20170918092,39
20170918093,63
20170918094,-15
20170918101,143
20170918102,43
20170918103,67
20170918104,-11
20170918111,158
20170918112,48
20170918113,69
20170918114,-7
20170918121,163
20170918122,52
20170918123,69
20170918124,-5
20170918131,156
20170918132,54
20170918133,69
20170918134,-5
20170918141,171
20170918142,57
20170918143,69
20170918144,-5
20170918151,167
20170918152,57
20170918153,69
20170918154,-5
20170918161,167
20170918162,57
20170918163,69
20170918164,-5
20170918171,175
20170918172,59
20170918173,69
20170918174,-5
20170918181,185
20170918182,60
20170918183,71
20170918184,-5
20170918191,188
20170918192,62
20170918193,72
20170918194,-5
20170918201,173
20170918202,63
20170918203,72
20170918204,-5
20170918211,170
20170918212,62
20170918213,73
20170918214,-4
20170918221,166
20170918222,61
20170918223,67
20170918224,-4
20170918231,159
20170918232,59
20170918233,65
20170918234,-6
20170919001,146
20170919002,56
20170919003,59
20170919004,-10
20170919011,134
20170919012,53
20170919013,51
20170919014,-13
20170919021,121
20170919022,49
20170919023,58
20170919024,-17
20170919031,110
20170919032,45
20170919033,57
20170919034,-18
20170919041,103
20170919042,41
20170919043,56
20170919044,-19
20170919051,100
20170919052,39
20170919053,55
20170919054,-19
20170919061,102
20170919062,39
20170919063,56
20170919064,-18
20170919071,107
20170919072,41
20170919073,57
20170919074,-18
20170919081,118
20170919082,43
20170919083,60
20170919084,-15
20170919091,135
20170919092,47
20170919093,64
20170919094,-11
20170919101,152
20170919102,50
20170919103,67
20170919104,-7
20170919111,165
20170919112,55
20170919113,69
20170919114,-4
20170919121,170
20170919122,58
20170919123,70
20170919124,-2
20170919131,162
20170919132,59
20170919133,69
20170919134,-2
20170919141,175
20170919142,61
20170919143,69
20170919144,-3
20170919151,170
20170919152,61
20170919153,68
20170919154,-3
20170919161,168
20170919162,61
20170919163,68
20170919164,-3
20170919171,173
20170919172,61
20170919173,68
20170919174,-3
20170919181,180
20170919182,63
20170919183,70
20170919184,-4
20170919191,182
20170919192,64
20170919193,71
20170919194,-4
20170919201,172
20170919202,64
20170919203,71
20170919204,-4
20170919211,169
20170919212,63
20170919213,72
20170919214,-3
20170919221,164
20170919222,61
20170919223,66
20170919224,-4
20170919231,156
20170919232,59
20170919233,64
20170919234,-5
20170920001,141
20170920002,57
20170920003,58
20170920004,-9
20170920011,128
20170920012,53
20170920013,50
20170920014,-13
20170920021,115
20170920022,49
20170920023,57
20170920024,-17
20170920031,104
20170920032,44
20170920033,55
20170920034,-18
20170920041,97
20170920042,40
20170920043,54
20170920044,-18
20170920051,94
20170920052,38
20170920053,54
20170920054,-18
20170920061,96
20170920062,38
20170920063,55
20170920064,-18
20170920071,102
20170920072,40
20170920073,56
20170920074,-17
20170920081,113
20170920082,42
20170920083,59
20170920084,-15
20170920091,130
20170920092,46
20170920093,63
20170920094,-11
20170920101,148
20170920102,49
20170920103,66
20170920104,-6
20170920111,161
20170920112,54
20170920113,68
20170920114,-3
20170920121,166
20170920122,57
20170920123,69
20170920124,-1
20170920131,159
20170920132,58
20170920133,69
20170920134,-1
20170920141,172
20170920142,60
20170920143,68
20170920144,-1
20170920151,168
20170920152,61
20170920153,68
20170920154,-1
20170920161,167
20170920162,60
20170920163,68
20170920164,-1
20170920171,172
20170920172,61
20170920173,68
20170920174,-1
20170920181,180
20170920182,62
20170920183,70
20170920184,-2
20170920191,182
20170920192,64
20170920193,72
20170920194,-2
20170920201,173
20170920202,64
20170920203,72
20170920204,-2
20170920211,170
20170920212,63
20170920213,73
20170920214,-1
20170920221,165
